Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-10-03T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,173.85,224.36,68.77,68.77,coordinador.cl,false,""
2025-10-04T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,167.21,216.25,69.96,69.96,coordinador.cl,false,""
2025-10-05T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,147.4,193.72,73.52,73.52,coordinador.cl,false,""
2025-10-06T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,131.55,175.49,76.37,76.37,coordinador.cl,false,""
2025-10-07T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,139.39,184.74,74.96,74.96,coordinador.cl,false,""
2025-10-08T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,140.42,186.7,74.77,74.77,coordinador.cl,false,""
2025-10-09T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,154.04,202.76,72.33,72.33,coordinador.cl,false,""
2025-10-10T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,187.74,239.93,66.27,66.27,coordinador.cl,false,""
2025-10-11T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,169.82,219.08,69.49,69.49,coordinador.cl,false,""
2025-10-12T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,154.33,201.43,72.27,72.27,coordinador.cl,false,""
2025-10-13T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,158.97,207.18,71.44,71.44,coordinador.cl,false,""
2025-10-14T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,173.1,223.63,68.9,68.9,coordinador.cl,false,""
2025-10-15T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,184.86,235.88,66.79,66.79,coordinador.cl,false,""
2025-10-16T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,155.1,201.98,72.13,72.13,coordinador.cl,false,""
2025-10-17T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,156.48,204.4,71.89,71.89,coordinador.cl,false,""
2025-10-18T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,153.16,201.73,72.48,72.48,coordinador.cl,false,""
2025-10-19T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,163.8,214.12,70.57,70.57,coordinador.cl,false,""
2025-10-20T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,141.37,188.73,74.6,74.6,coordinador.cl,false,""
2025-10-21T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,149.23,197.57,73.19,73.19,coordinador.cl,false,""
2025-10-22T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,139.99,187.21,74.85,74.85,coordinador.cl,false,""
2025-10-23T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,149.71,197.59,73.1,73.1,coordinador.cl,false,""
2025-10-24T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,148.28,195.09,73.36,73.36,coordinador.cl,false,""
2025-10-25T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,122.95,166.45,77.91,77.91,coordinador.cl,false,""
2025-10-26T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,155.49,204.04,72.07,72.07,coordinador.cl,false,""
2025-10-27T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,143.68,190.17,74.19,74.19,coordinador.cl,false,""
2025-10-28T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,155.33,204.62,72.09,72.09,coordinador.cl,false,""
2025-10-29T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,156.68,204.72,71.85,71.85,coordinador.cl,false,""
2025-10-30T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,148.29,195.73,73.36,73.36,coordinador.cl,false,""
2025-10-31T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,158.25,206.8,71.57,71.57,coordinador.cl,false,""
2025-11-01T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,148.25,194.7,73.37,73.37,coordinador.cl,false,""
2025-11-02T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,154.21,202.19,72.3,72.3,coordinador.cl,false,""
2025-11-03T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,182.12,234.43,67.28,67.28,coordinador.cl,false,""
2025-11-04T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,180.73,233.07,67.53,67.53,coordinador.cl,false,""
2025-11-05T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,155.32,203.88,72.09,72.09,coordinador.cl,false,""
2025-11-06T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,182.12,232.94,67.28,67.28,coordinador.cl,false,""
2025-11-07T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,165.11,214.97,70.34,70.34,coordinador.cl,false,""
2025-11-08T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,153.06,200.38,72.5,72.5,coordinador.cl,false,""
2025-11-09T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,170.7,220.84,69.33,69.33,coordinador.cl,false,""
2025-11-10T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,163.03,212.66,70.71,70.71,coordinador.cl,false,""
2025-11-11T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,155.4,203.92,72.08,72.08,coordinador.cl,false,""
2025-11-12T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,153.3,200.65,72.46,72.46,coordinador.cl,false,""
2025-11-13T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,158.01,206.47,71.61,71.61,coordinador.cl,false,""
2025-11-14T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,167.64,217.64,69.88,69.88,coordinador.cl,false,""
2025-11-15T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,166.45,215.96,70.09,70.09,coordinador.cl,false,""
2025-11-16T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,146.12,192.32,73.75,73.75,coordinador.cl,false,""
2025-11-17T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,146.19,193.44,73.74,73.74,coordinador.cl,false,""
2025-11-18T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,172.54,223.4,69.0,69.0,coordinador.cl,false,""
2025-11-19T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,170.38,221.62,69.39,69.39,coordinador.cl,false,""
2025-11-20T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,188.19,241.09,66.19,66.19,coordinador.cl,false,""
2025-11-21T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,142.91,189.36,74.32,74.32,coordinador.cl,false,""
2025-11-22T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,170.58,221.51,69.35,69.35,coordinador.cl,false,""
2025-11-23T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,176.6,228.59,68.27,68.27,coordinador.cl,false,""
2025-11-24T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,179.44,231.82,67.76,67.76,coordinador.cl,false,""
2025-11-25T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,191.01,244.9,65.69,65.69,coordinador.cl,false,""
2025-11-26T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,206.46,262.06,62.91,62.91,coordinador.cl,false,""
2025-11-27T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,194.5,249.46,65.06,65.06,coordinador.cl,false,""
2025-11-28T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,206.06,261.88,62.98,62.98,coordinador.cl,false,""
2025-11-29T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,178.51,230.26,67.93,67.93,coordinador.cl,false,""
2025-11-30T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,166.13,215.69,70.15,70.15,coordinador.cl,false,""
2025-12-01T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,164.28,214.24,70.48,70.48,coordinador.cl,false,""
2025-12-02T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,160.48,209.91,71.17,71.17,coordinador.cl,false,""
2025-12-03T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,158.84,208.22,71.46,71.46,coordinador.cl,false,""
2025-12-04T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,169.18,219.18,69.6,69.6,coordinador.cl,false,""
2025-12-05T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,163.61,213.17,70.61,70.61,coordinador.cl,false,""
2025-12-06T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,175.69,225.82,68.44,68.44,coordinador.cl,false,""
2025-12-07T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,192.86,246.37,65.35,65.35,coordinador.cl,false,""
2025-12-08T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,174.44,226.29,68.66,68.66,coordinador.cl,false,""
2025-12-09T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,210.86,267.34,62.12,62.12,coordinador.cl,false,""
2025-12-10T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,221.52,279.48,60.2,60.2,coordinador.cl,false,""
2025-12-11T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,202.28,255.9,63.66,63.66,coordinador.cl,false,""
2025-12-12T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,167.16,216.85,69.97,69.97,coordinador.cl,false,""
2025-12-13T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,173.12,223.56,68.9,68.9,coordinador.cl,false,""
2025-12-14T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,145.64,191.56,73.83,73.83,coordinador.cl,false,""
2025-12-15T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,139.35,185.97,74.97,74.97,coordinador.cl,false,""
2025-12-16T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,154.46,203.0,72.25,72.25,coordinador.cl,false,""
2025-12-17T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,165.83,215.9,70.21,70.21,coordinador.cl,false,""
2025-12-18T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,173.23,224.75,68.88,68.88,coordinador.cl,false,""
2025-12-19T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,179.44,231.99,67.76,67.76,coordinador.cl,false,""
2025-12-20T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,181.54,233.1,67.38,67.38,coordinador.cl,false,""
2025-12-21T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,176.95,228.87,68.21,68.21,coordinador.cl,false,""
2025-12-22T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,161.39,210.36,71.0,71.0,coordinador.cl,false,""
2025-12-23T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,178.28,230.53,67.97,67.97,coordinador.cl,false,""
2025-12-24T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,157.66,206.39,71.67,71.67,coordinador.cl,false,""
2025-12-25T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,161.21,210.63,71.04,71.04,coordinador.cl,false,""
2025-12-26T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,157.74,207.84,71.66,71.66,coordinador.cl,false,""
2025-12-27T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,164.34,213.61,70.48,70.48,coordinador.cl,false,""
2025-12-28T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,165.23,215.05,70.32,70.32,coordinador.cl,false,""
2025-12-29T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,167.36,218.0,69.93,69.93,coordinador.cl,false,""
2025-12-30T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,168.49,218.99,69.73,69.73,coordinador.cl,false,""
2025-12-31T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,174.24,225.73,68.7,68.7,coordinador.cl,false,""
