Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-10-07 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,138.23,182.35,75.17,75.17,coordinador.cl,,
2024-10-08 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,157.07,203.10,71.78,71.78,coordinador.cl,,
2024-10-09 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,171.77,220.23,69.14,69.14,coordinador.cl,,
2024-10-10 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,147.96,193.70,73.42,73.42,coordinador.cl,,
2024-10-11 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,119.68,161.75,78.50,78.50,coordinador.cl,,
2024-10-12 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,116.89,157.97,79.00,79.00,coordinador.cl,,
2024-10-13 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,122.01,164.91,78.08,78.08,coordinador.cl,,
2024-10-14 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,115.08,157.17,79.33,79.33,coordinador.cl,,
2024-10-15 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,123.69,167.39,77.78,77.78,coordinador.cl,,
2024-10-16 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,134.67,179.42,75.81,75.81,coordinador.cl,,
2024-10-17 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,125.61,168.42,77.43,77.43,coordinador.cl; Electricity Maps Estimation,,
2024-10-18 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,137.70,182.64,75.26,75.26,Electricity Maps Estimation,,
2024-10-19 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,143.53,189.62,74.21,74.21,Electricity Maps Estimation,,
2024-10-20 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,133.85,178.10,75.95,75.95,coordinador.cl; Electricity Maps Estimation,,
2024-10-21 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,129.47,174.29,76.74,76.74,coordinador.cl,,
2024-10-22 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,122.10,165.32,78.07,78.07,coordinador.cl,,
2024-10-23 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,123.77,167.18,77.77,77.77,coordinador.cl,,
2024-10-24 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,103.65,144.35,81.38,81.38,coordinador.cl,,
2024-10-25 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,79.92,116.14,85.64,85.64,coordinador.cl,,
2024-10-26 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,102.69,142.62,81.55,81.55,coordinador.cl,,
2024-10-27 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,114.73,156.26,79.39,79.39,coordinador.cl,,
2024-10-28 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,116.01,158.24,79.16,79.16,coordinador.cl,,
2024-10-29 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,134.03,178.82,75.92,75.92,coordinador.cl,,
2024-10-30 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,132.41,178.02,76.21,76.21,coordinador.cl,,
2024-10-31 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,124.70,168.59,77.60,77.60,coordinador.cl,,
2024-11-01 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,123.38,165.88,77.83,77.83,coordinador.cl,,
2024-11-02 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,111.18,152.64,80.02,80.02,coordinador.cl,,
2024-11-03 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,105.96,145.92,80.96,80.96,coordinador.cl,,
2024-11-04 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,90.36,128.45,83.76,83.76,coordinador.cl,,
2024-11-05 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,88.59,126.68,84.08,84.08,coordinador.cl,,
2024-11-06 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,100.43,139.79,81.96,81.96,coordinador.cl,,
2024-11-07 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,100.91,140.93,81.87,81.87,coordinador.cl,,
2024-11-08 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,116.05,158.77,79.15,79.15,coordinador.cl,,
2024-11-09 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,125.43,169.65,77.47,77.47,coordinador.cl,,
2024-11-10 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,121.02,163.81,78.26,78.26,coordinador.cl,,
2024-11-11 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,90.70,129.60,83.70,83.70,coordinador.cl,,
2024-11-12 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,94.15,133.17,83.09,83.09,coordinador.cl,,
2024-11-13 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,117.57,159.71,78.88,78.88,coordinador.cl,,
2024-11-14 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,122.10,166.02,78.06,78.06,coordinador.cl,,
2024-11-15 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,113.60,156.08,79.59,79.59,coordinador.cl,,
2024-11-16 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,97.08,135.82,82.56,82.56,coordinador.cl,,
2024-11-17 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,91.34,129.32,83.59,83.59,coordinador.cl,,
2024-11-18 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,104.13,145.26,81.29,81.29,coordinador.cl,,
2024-11-19 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,127.47,172.13,77.10,77.10,coordinador.cl,,
2024-11-20 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,116.00,158.73,79.16,79.16,coordinador.cl,,
2024-11-21 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,117.32,160.21,78.92,78.92,coordinador.cl,,
2024-11-22 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,115.44,158.06,79.26,79.26,coordinador.cl,,
2024-11-23 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,127.89,172.09,77.02,77.02,coordinador.cl,,
2024-11-24 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,115.55,157.16,79.24,79.24,coordinador.cl,,
2024-11-25 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,112.40,154.00,79.81,79.81,coordinador.cl,,
2024-11-26 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,123.90,167.25,77.74,77.74,coordinador.cl,,
2024-11-27 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,121.62,164.62,78.15,78.15,coordinador.cl,,
2024-11-28 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,114.38,156.49,79.45,79.45,coordinador.cl,,
2024-11-29 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,122.81,165.98,77.94,77.94,coordinador.cl,,
2024-11-30 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,123.14,166.96,77.88,77.88,coordinador.cl,,
2024-12-01 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,105.27,145.52,81.09,81.09,coordinador.cl,,
2024-12-02 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,93.00,131.46,83.29,83.29,coordinador.cl,,
2024-12-03 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,110.01,151.69,80.24,80.24,coordinador.cl,,
2024-12-04 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,138.00,183.76,75.21,75.21,coordinador.cl,,
2024-12-05 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,133.27,178.10,76.06,76.06,coordinador.cl,,
2024-12-06 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,126.84,171.17,77.21,77.21,coordinador.cl,,
2024-12-07 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,113.90,156.00,79.54,79.54,coordinador.cl,,
2024-12-08 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,115.49,157.59,79.25,79.25,coordinador.cl,,
2024-12-09 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,100.65,141.49,81.92,81.92,coordinador.cl,,
2024-12-10 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,119.88,162.98,78.46,78.46,coordinador.cl,,
2024-12-11 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,132.20,176.91,76.25,76.25,coordinador.cl,,
2024-12-12 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,140.39,186.31,74.78,74.78,coordinador.cl,,
2024-12-13 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,129.21,173.55,76.79,76.79,coordinador.cl,,
2024-12-14 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,126.58,170.62,77.26,77.26,coordinador.cl,,
2024-12-15 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,141.23,187.64,74.63,74.63,coordinador.cl,,
2024-12-16 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,134.26,180.08,75.88,75.88,coordinador.cl,,
2024-12-17 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,137.56,183.13,75.29,75.29,coordinador.cl,,
2024-12-18 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,122.23,165.19,78.04,78.04,coordinador.cl,,
2024-12-19 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,132.45,177.02,76.21,76.21,coordinador.cl,,
2024-12-20 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,158.39,207.78,71.54,71.54,coordinador.cl,,
2024-12-21 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,137.43,183.71,75.31,75.31,coordinador.cl,,
2024-12-22 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,128.98,173.23,76.83,76.83,coordinador.cl,,
2024-12-23 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,135.34,180.89,75.69,75.69,coordinador.cl,,
2024-12-24 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,129.46,174.05,76.74,76.74,coordinador.cl,,
2024-12-25 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,138.89,185.34,75.05,75.05,coordinador.cl,,
2024-12-26 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,146.68,195.09,73.65,73.65,coordinador.cl,,
2024-12-27 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,157.44,207.06,71.71,71.71,coordinador.cl,,
2024-12-28 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,152.41,201.43,72.62,72.62,coordinador.cl,,
2024-12-29 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,140.66,186.89,74.73,74.73,coordinador.cl,,
2024-12-30 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,133.76,180.15,75.97,75.97,coordinador.cl,,
2024-12-31 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,133.45,178.60,76.03,76.03,coordinador.cl,,
